{'ip': '1.202.104.118', 'other': 'NOERROR', 'type': '3'}
{'ip': '211.100.76.16', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.58.247', 'other': 'NOERROR', 'type': '4'}
{'ip': '211.100.41.31', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.44.212', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.40.172', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.40.101', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.15.151', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.37.251', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.247.220', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.20.126', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.22.20', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.52.121', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.44.216', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.44.208', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.41.19', 'other': 'NOERROR', 'type': '2'}
{'ip': '211.100.49.195', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.96.10', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.52.122', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.56.175', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.57.56', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.40.16', 'other': 'NOERROR', 'type': '4'}
{'ip': '211.100.29.26', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '211.100.44.209', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.30.41', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.40.32', 'other': 'NOERROR', 'type': '4'}
{'ip': '211.100.57.74', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.15.156', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.44.220', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.56.188', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.255.2', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '211.100.44.207', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.23.96', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '211.100.49.56', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.52.111', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.229.105', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '211.100.44.246', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.47.55', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.28.141', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '211.100.35.137', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '211.100.40.102', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.41.202', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.27.14', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.40.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.44.211', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.75.230', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.52.120', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.44.213', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.47.86', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.122', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.133.243', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.127', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.128', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.135', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.162', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.134.232', 'other': 'NOERROR', 'type': '4'}
{'ip': '180.149.134.133', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.144.118', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.200', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.118', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.109', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.126', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.139.202', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.155', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.148.174', 'other': 'NOERROR', 'type': '2'}
{'ip': '180.149.139.143', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.161', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.129', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.144', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.163', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.137', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.34', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.87', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.123', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.139.135', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.164', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.134.91', 'other': 'NOERROR', 'type': '4'}
{'ip': '180.149.136.142', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.174', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.39', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.112', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.140', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.134.134', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.179', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.155.56', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.160', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.162', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.249', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.38', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.101', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.137', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.159', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.153', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.180', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.134.122', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.139.117', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.156.145', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.153.124', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.60', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.140', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.121', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.158', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.173', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.123', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.177', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.130', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.110', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.139.113', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.142', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.37', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.136', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.145', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.141', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.139', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.86', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.139.106', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.32', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.118', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.156.146', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.28', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.139.98', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.125', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.136.134', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.41', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.119', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.175', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.154', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.139.171', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.139.104', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.155.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '180.149.139.115', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.139.138', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.40', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.30', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.161', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.176', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.117', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.132', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.36', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.139.121', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.163', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.43', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.27', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.153.112', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.46', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.153.201', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.136.131', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.138', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '180.149.136.44', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '180.149.139.125', 'other': 'NXDOMAIN', 'type': '2'}
